Major VMRS;Intermediate VMRS;Minor VMRS;Description;Miscellaneous;Job Hours 1;Job Hours 2;Job Hours 3;Job Hours 4;Job Hours 5;Job Hours 6;Job Hours 7;Warranty Flag;Scheduled Flag;Condition Prompt;Delete VMRS
14;37;0;CAB JACK, ADD FLUID;FRAME;1;1.5;2;1;1;.7;.5;N;;;
14;38;0;CAB JACK PUMP;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;39;0;CAB JACK CYLINDER;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;40;0;CAB JACK HOSE;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;41;0;CAB JACK HOSE JUNCTION BOX;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;42;0;CAB & BODY MOUNTINGS;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;43;0;CAB INSULATOR - BODY TO FRAME;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;44;0;CAB CUSHION - FRONT;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;45;0;CAB CUSHION - REAR;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;46;0;CAB TILT TORSION BAR;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;47;0;CAB HOLD-DOWN CONTROL HANDLE;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;48;0;CAB HOLD-DOWN ROD;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;49;0;CAB HOLD-DOWN HOOK;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;50;0;CAB HINGE;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;51;0;CAB MOUNT LEVELING VALVE;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;52;0;CAB SHOCK ABSORBER;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;53;0;CAT WALK FRAME;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;54;0;SLEEPER MOUNTING INSULATOR;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;55;0;CAB AIR SPRING ASSEMBLY REAR;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;56;0;CAB LEVELING VALVE LINKAGE;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;57;0;CAB MOUNT AIR LINE;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;58;0;BATTERY SUPPORT;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;59;0;BATTERY BOX;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;60;0;BATTERY BOX COVER;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;61;0;BATTERY BOX LATCH;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;62;0;BATTERY HOLD-DOWN CLAMP;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;63;0;BATTERY BOX HEATER;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;64;0;BATTERY BOX HINGE COVER;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;65;0;BATTERY BOX DOOR;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;66;0;BATTERY BOX DOOR HINGE;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;67;0;BATTERY BOX STRIKER PLATE;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;68;0;BATTERY BOX STEP;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;69;0;FUEL TANK SUPPORT;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;70;0;FUEL TANK MOUNTING BRACKET;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;71;0;FUEL TANK MOUNTING HARDWARE;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;72;0;LICENSE CARRIER;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;73;0;LICENSE MOUNTING BRACKET FRONT;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;74;0;LICENSE MOUNTING BRACKET REAR;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;75;0;ATTACHING DEVS, HOSE, LINE, TUBE & WIRE;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;76;0;LANDING GEAR PAD;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;77;0;SLEEPER MOUNTING;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;78;0;SLEEPER MOUNTING INSULATOR;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;79;0;TOOLBOX MOUNTING;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;80;0;QUARTER AND FULL FENDERS;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;81;0;QUARTER FENDER - REAR, LEFT;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;82;0;QUARTER FENDER - REAR, RIGHT;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;83;0;QUARTER FENDER BRACKET;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;84;0;FULL FENDER - REAR, RIGHT;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;85;0;FULL FENDER - REAR, LEFT;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;86;0;JACKSTAND ASSEMBLY;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;87;0;SHIELD - ENGINE NOISE, FRAME;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;88;0;MUD FLAPS - REAR WHEEL;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;89;0;MUD FLAP - QUARTER FENDER;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;90;0;MUD FLAP HANGER REAR WHEEL;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;91;0;LIFTING DEVICES;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;92;0;LIFTING HOOK RECEPTICLE;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;93;0;LIFTING BAR LEFT;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;94;0;LIFTING BAR RIGHT;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;95;0;TOW HOOK, FRAME;FRAME;1;1.5;2;1;1;.7;.5;Y;;;
14;999;0;FRAME INSPECT DIAGNOSE;FRAME;0,5;0,5;0,5;0,5;0,5;0,5;0,5;N;;;
15;0;0;STEERING;STEERING;1;1.5;2;1;1;.7;.5;Y;;;
15;1;0;STEERING PUMP, ADD FLUID;STEERING;1;1.5;2;1;1;.7;.5;N;;;
15;2;0;STEERING GEAR, ADD FLUID;STEERING;1;1.5;2;1;1;.7;.5;N;;;
15;3;0;TOE-IN ADJUST;STEERING;1;1.5;2;1;1;.7;.5;Y;;;
15;4;0;ALIGNMENT;STEERING;1;1.5;2;1;1;.7;.5;Y;;;
15;5;0;STEERING WHEEL;STEERING;1;1.5;2;1;1;.7;.5;Y;;;
15;6;0;STEERING SHAFT SUPPORT;STEERING;1;1.5;2;1;1;.7;.5;Y;;;
15;7;0;STEERING COLUMN;STEERING;1;1.5;2;1;1;.7;.5;Y;;;
15;8;0;STERRING COLUMN SHAFT LOWER;STEERING;1;1.5;2;1;1;.7;.5;Y;;;
15;9;0;STEERING SHAFT YOKE;STEERING;1;1.5;2;1;1;.7;.5;Y;;;
15;10;0;STEERING COLUMN SHAFT UPPER;STEERING;1;1.5;2;1;1;.7;.5;Y;;;
15;11;0;STEERING U-JOINT;STEERING;1;1.5;2;1;1;.7;.5;Y;;;
15;12;0;STEERING LINKAGE;STEERING;1;1.5;2;1;1;.7;.5;Y;;;
15;13;0;DRAG LINK ROD;STEERING;1;1.5;2;1;1;.7;.5;Y;;;
15;14;0;DRAG LINK IDLER;STEERING;1;1.5;2;1;1;.7;.5;Y;;;
15;15;0;PITMAN ARM;STEERING;1;1.5;2;1;1;.7;.5;Y;;;
15;16;0;STEERING IDLER ARM;STEERING;1;1.5;2;1;1;.7;.5;Y;;;
15;17;0;STEERING IDLER ARM SUPPORT;STEERING;1;1.5;2;1;1;.7;.5;Y;;;
15;18;0;TIE ROD - RIGHT;STEERING;1;1.5;2;1;1;.7;.5;Y;;;
15;19;0;TIE ROD - LEFT;STEERING;1;1.5;2;1;1;.7;.5;Y;;;
15;20;0;TIE ROD DAMPER (STABILIZER);STEERING;1;1.5;2;1;1;.7;.5;Y;;;
15;21;0;TIE ROD END ASSEMBLY - RIGHT;STEERING;1;1.5;2;1;1;.7;.5;Y;;;
15;22;0;TIE ROD END ASSEMBLY - LEFT;STEERING;1;1.5;2;1;1;.7;.5;Y;;;
15;23;0;STEERING ARM;STEERING;1;1.5;2;1;1;.7;.5;Y;;;
15;24;0;POWER STEERING PUMP;STEERING;1;1.5;2;1;1;.7;.5;Y;;;
15;25;0;POWER STEERING CYLINDER;STEERING;1;1.5;2;1;1;.7;.5;Y;;;
15;26;0;POWER STEERING HOSE PRESSURE LINE;STEERING;1;1.5;2;1;1;.7;.5;Y;;;
15;27;0;POWER STEERING HOSE RETURN LINE;STEERING;1;1.5;2;1;1;.7;.5;Y;;;
15;28;0;STERRING OIL PUMP COOLER ASSEMBLY;STEERING;1;1.5;2;1;1;.7;.5;Y;;;
15;29;0;STEERING OIL PUMP BELT DRIVE;STEERING;1;1.5;2;1;1;.7;.5;Y;;;
15;30;0;STEERING OIL PUMP TANK;STEERING;1;1.5;2;1;1;.7;.5;Y;;;
15;31;0;STEERING OIL PUMP TANK CAP;STEERING;1;1.5;2;1;1;.7;.5;Y;;;
15;32;0;CONTROL VALVE (TORQ GEN) - INTEGRAL GEAR;STEERING;1;1.5;2;1;1;.7;.5;Y;;;
15;33;0;POWER STEERING CNTRL VALVE, TIE ROD TYPE;STEERING;1;1.5;2;1;1;.7;.5;Y;;;
15;34;0;POWER STEERING PUMP MOTOR - ELECTRIC;STEERING;1;1.5;2;1;1;.7;.5;Y;;;
15;35;0;DUAL STEERING;STEERING;1;1.5;2;1;1;.7;.5;Y;;;
15;36;0;STEERING - ALL STEER;STEERING;1;1.5;2;1;1;.7;.5;Y;;;
15;37;0;STEERING STABILITY SYSTEM;STEERING;1;1.5;2;1;1;.7;.5;Y;;;
15;38;0;STEERING GEAR BOX;STEERING;1;1.5;2;1;1;.7;.5;Y;;;
15;39;0;STEERING GEAR - RACK & PINION TYPE;STEERING;1;1.5;2;1;1;.7;.5;Y;;;
15;40;0;HYDRAULIC STEERING SYSTEM;STEERING;1;1.5;2;1;1;.7;.5;Y;;;
15;999;0;STEERING INSPECT DIAGNOSE;STEERING;0,5;0,5;0,5;0,5;0,5;0,5;0,5;N;;;
16;0;0;SUSPENSION;SUSPENSION;1;1.5;2;1;1;.7;.5;Y;;;
16;1;0;CONTROL ARM - LOWER;SUSPENSION;1;1.5;2;1;1;.7;.5;Y;;;
16;2;0;CONTROL ARM - A-FRAME, UPPER;SUSPENSION;1;1.5;2;1;1;.7;.5;Y;;;
16;3;0;CONTROL ARM SHAFT UPPER;SUSPENSION;1;1.5;2;1;1;.7;.5;Y;;;
16;4;0;CONTROL ARM SHAFT LOWER;SUSPENSION;1;1.5;2;1;1;.7;.5;Y;;;
16;5;0;CONTROL ARM BALL JOINTS ONE SIDE;SUSPENSION;1;1.5;2;1;1;.7;.5;Y;;;
16;6;0;CONTROL ARM BALL JOINT UPPER;SUSPENSION;1;1.5;2;1;1;.7;.5;Y;;;
16;7;0;CONTROL ARM BALL JOINT LOWER;SUSPENSION;1;1.5;2;1;1;.7;.5;Y;;;
16;8;0;CONTROL ARM BUMPER UPPER;SUSPENSION;1;1.5;2;1;1;.7;.5;Y;;;
16;9;0;CONTROL ARM BUMPER LOWER;SUSPENSION;1;1.5;2;1;1;.7;.5;Y;;;
16;10;0;CONTROL ARM STRUT LOWER;SUSPENSION;1;1.5;2;1;1;.7;.5;Y;;;
16;11;0;SPRINGS FRONT;SUSPENSION;1;1.5;2;1;1;.7;.5;Y;;;
16;12;0;SPRING - LEAF, FRONT;SUSPENSION;1;1.5;2;1;1;.7;.5;Y;;;
16;13;0;COIL SPRING - FRONT;SUSPENSION;1;1.5;2;1;1;.7;.5;Y;;;
16;14;0;TORSION BAR FRONT SUSPENSION;SUSPENSION;1;1.5;2;1;1;.7;.5;Y;;;
16;15;0;FRONT SPRING U-BOLT;SUSPENSION;1;1.5;2;1;1;.7;.5;Y;;;
16;16;0;FRONT SPRING SHACKLE PIN;SUSPENSION;1;1.5;2;1;1;.7;.5;Y;;;
16;17;0;FRONT SPRING SHACKLE ;SUSPENSION;1;1.5;2;1;1;.7;.5;Y;;;
16;18;0;SHOCK ABSORBERS FRONT;SUSPENSION;1;1.5;2;1;1;.7;.5;Y;;;
16;19;0;SHOCK ABSORBER - FRONT & REAR SUSPENSION;SUSPENSION;1;1.5;2;1;1;.7;.5;Y;;;
16;20;0;FRONT STABILIZER;SUSPENSION;1;1.5;2;1;1;.7;.5;Y;;;
16;21;0;SUSPENSION - REAR (NON-AIR);SUSPENSION;1;1.5;2;1;1;.7;.5;Y;;;
16;22;0;COIL SPRING REAR;SUSPENSION;1;1.5;2;1;1;.7;.5;Y;;;
16;23;0;REAR SPRING - LEAF;SUSPENSION;1;1.5;2;1;1;.7;.5;Y;;;
16;24;0;REAR SPRING - AUXILIARY;SUSPENSION;1;1.5;2;1;1;.7;.5;Y;;;
16;25;0;REAR SPRING  U-BOLT;SUSPENSION;1;1.5;2;1;1;.7;.5;Y;;;
16;26;0;REAR SPRING HANGER - FRONT;SUSPENSION;1;1.5;2;1;1;.7;.5;Y;;;
16;27;0;REAR SPRING HANGER - REAR;SUSPENSION;1;1.5;2;1;1;.7;.5;Y;;;
16;28;0;REAR SPRING SHACKLE;SUSPENSION;1;1.5;2;1;1;.7;.5;Y;;;
16;29;0;REAR SPRING LOWER CONTROL ARM LINK;SUSPENSION;1;1.5;2;1;1;.7;.5;Y;;;
16;30;0;REAR SPRING CONTROL LINK FRAME;SUSPENSION;1;1.5;2;1;1;.7;.5;Y;;;
16;31;0;CONTROL ARM LOWER REAR SUSPENSION SHAFT;SUSPENSION;1;1.5;2;1;1;.7;.5;Y;;;
16;32;0;REAR TORQUE ROD;SUSPENSION;1;1.5;2;1;1;.7;.5;Y;;;
16;33;0;SHOCK ABSORBER - REAR;SUSPENSION;1;1.5;2;1;1;.7;.5;Y;;;
16;34;0;STABILIZER - REAR;SUSPENSION;1;1.5;2;1;1;.7;.5;Y;;;
16;35;0;AIR RIDE SUSPENSION;SUSPENSION;1;1.5;2;1;1;.7;.5;Y;;;
16;36;0;AIR RIDE AIR CYLINDER;SUSPENSION;1;1.5;2;1;1;.7;.5;Y;;;
16;37;0;AIR RIDE CONTROL MODULE - ECU;SUSPENSION;1;1.5;2;1;1;.7;.5;Y;;;
16;38;0;AIR RIDE CYLIINDER DIAPHRAGM;SUSPENSION;1;1.5;2;1;1;.7;.5;Y;;;
